CustomerID,total_orders,total_items,total_spend,avg_order_value,unique_products,first_purchase,last_purchase,days_since_last,customer_lifespan_days
12676,6,658,1127.39,25.053111111111114,33,2011-01-02 15:41:00,2011-11-15 12:25:00,26,316
12678,12,4705,7467.08,45.2550303030303,105,2010-12-21 11:00:00,2011-10-28 13:04:00,44,311
12679,4,446,907.34,18.902916666666666,43,2011-01-03 12:26:00,2011-12-10 12:30:00,1,341
12680,4,443,826.6899999999999,15.897884615384614,33,2011-08-18 15:44:00,2011-11-09 12:27:00,32,82
12681,22,7240,12637.54,19.80805642633229,267,2010-07-12 10:08:00,2011-11-25 11:33:00,16,501
12682,31,5091,10674.52,20.332419047619048,209,2010-03-12 13:59:00,2011-12-08 15:22:00,3,636
12683,15,4669,7488.07,21.76764534883721,177,2010-09-12 10:37:00,2011-12-05 11:50:00,6,449
12684,7,1741,2039.6299999999999,19.425047619047618,61,2011-02-12 09:53:00,2011-11-15 10:50:00,26,276
12685,6,1523,2713.11,17.28095541401274,117,2011-07-09 10:28:00,2011-11-11 13:46:00,30,125
12686,1,107,79.64,11.377142857142857,7,2010-03-12 09:51:00,2010-03-12 09:51:00,639,0
12688,1,2648,4221.32,24.686081871345028,171,2011-08-18 08:49:00,2011-08-18 08:49:00,115,0
12689,2,628,1173.21,16.294583333333335,57,2011-04-08 10:04:00,2011-11-14 08:31:00,27,219
12690,1,106,341.61,21.350625,16,2011-05-18 09:09:00,2011-05-18 09:09:00,207,0
12691,6,334,879.8,27.49375,21,2010-12-17 14:46:00,2011-12-10 12:54:00,1,357
12693,4,255,771.21,19.774615384615384,35,2011-01-24 12:58:00,2011-12-05 08:52:00,6,314
12694,2,509,763.8,20.64324324324324,32,2011-09-06 17:48:00,2011-09-30 13:06:00,72,23
12695,4,220,588.7,21.803703703703704,23,2011-02-12 13:22:00,2011-08-24 12:58:00,109,192
12697,3,472,787.13,19.19829268292683,37,2011-06-23 15:44:00,2011-11-11 08:47:00,30,140
12700,4,2927,4641.5199999999995,17.319104477611937,193,2011-02-12 10:47:00,2011-08-05 16:10:00,128,174
12701,2,678,765.49,14.443207547169811,50,2011-09-21 10:47:00,2011-11-04 13:02:00,37,44
12702,1,53,209.5,17.458333333333332,12,2011-11-20 10:36:00,2011-11-20 10:36:00,21,0
12703,1,164,274.05,13.05,21,2011-09-29 17:52:00,2011-09-29 17:52:00,72,0
12704,8,874,1702.02,19.341136363636362,64,2011-02-12 13:15:00,2011-11-17 14:51:00,24,278
12705,9,3941,6567.26,19.66245508982036,228,2010-12-17 15:58:00,2011-11-24 13:17:00,17,341
12707,1,256,569.42,17.255151515151514,33,2011-02-21 08:38:00,2011-02-21 08:38:00,293,0
12708,10,1307,2490.96,15.865987261146497,86,2010-06-12 10:43:00,2011-10-11 09:52:00,61,485
12709,15,3766,8920.19,42.885528846153846,93,2010-08-12 09:49:00,2011-12-10 12:01:00,1,485
12710,3,851,1092.32,14.185974025974025,75,2011-01-07 13:22:00,2011-05-22 14:05:00,203,135
12712,13,1062,4090.53,30.755864661654137,58,2010-03-12 14:30:00,2011-12-01 11:46:00,10,628
12713,1,508,799.35,21.035526315789475,38,2011-09-12 12:16:00,2011-09-12 12:16:00,90,0
12714,5,2997,4443.55,17.156563706563706,216,2011-02-18 10:53:00,2011-11-30 15:43:00,11,285
12715,1,197,293.98,13.99904761904762,20,2011-08-25 15:22:00,2011-08-25 15:22:00,108,0
12716,2,708,1019.65,14.777536231884058,60,2011-06-12 08:55:00,2011-07-29 13:28:00,135,47
12717,2,506,839.05,15.255454545454544,49,2011-08-04 10:32:00,2011-11-07 14:47:00,34,95
12718,1,203,222.95,11.734210526315788,19,2011-09-29 16:38:00,2011-09-29 16:38:00,73,0
12719,2,374,592.0500000000001,15.180769230769233,34,2011-04-12 13:45:00,2011-05-10 14:50:00,215,28
12720,25,4300,5385.19,15.212401129943501,211,2010-05-12 15:21:00,2011-12-07 13:32:00,4,573
12721,6,1933,2472.25,15.355590062111801,133,2010-12-20 11:38:00,2011-09-21 12:26:00,81,275
12722,4,566,947.8199999999999,17.883396226415094,50,2011-08-14 11:16:00,2011-12-07 11:55:00,4,115
12723,5,434,673.0,9.753623188405797,53,2011-05-10 15:52:00,2011-11-23 14:01:00,18,196
12724,4,445,974.41,18.38509433962264,47,2011-04-12 16:02:00,2011-11-01 15:00:00,40,202
12725,1,164,388.8,16.2,24,2010-03-12 15:45:00,2010-03-12 15:45:00,639,0
12726,7,2495,2268.92,18.29774193548387,57,2010-12-17 12:56:00,2011-11-11 13:35:00,30,329
12727,7,1970,3648.7200000000003,26.249784172661872,109,2011-01-23 15:17:00,2011-11-29 11:46:00,12,309
12728,4,407,745.03,16.196304347826086,38,2011-02-28 14:42:00,2011-11-01 13:31:00,40,245
12729,1,233,428.21000000000004,16.469615384615388,26,2011-08-18 11:40:00,2011-08-18 11:40:00,115,0
12731,12,5951,13874.89,50.638284671532844,109,2010-10-12 10:56:00,2011-11-16 11:59:00,25,400
12732,1,111,226.76000000000002,18.89666666666667,12,2011-06-13 11:33:00,2011-06-13 11:33:00,181,0
12733,1,137,358.45,16.293181818181818,22,2011-04-19 16:19:00,2011-04-19 16:19:00,236,0
12734,1,88,110.39999999999999,27.599999999999998,4,2010-12-22 12:47:00,2010-12-22 12:47:00,354,0
12735,2,368,691.59,16.083488372093026,38,2011-01-28 13:37:00,2011-06-01 14:26:00,193,124
12736,1,89,151.22,37.805,4,2011-11-01 07:57:00,2011-11-01 07:57:00,40,0
12738,1,148,144.4,13.127272727272727,11,2010-02-12 18:27:00,2010-02-12 18:27:00,666,0
12739,2,486,822.7,21.650000000000002,38,2011-01-09 17:45:00,2011-09-22 13:00:00,80,255
12740,1,338,424.2,15.71111111111111,27,2011-07-10 10:44:00,2011-07-10 10:44:00,154,0
12743,2,319,534.78,3.9908955223880596,114,2011-07-28 16:06:00,2011-07-28 16:21:00,136,0
12744,7,3941,7900.83,35.58932432432432,178,2011-01-25 13:26:00,2011-10-19 11:18:00,53,266
12747,11,1263,4115.8099999999995,39.95932038834951,42,2010-05-12 15:38:00,2011-11-17 17:13:00,24,554
12748,209,20417,28824.22,6.272953210010882,1768,2010-01-12 12:48:00,2011-12-05 18:58:00,5,692
12749,5,1420,3811.62,19.153869346733668,160,2011-01-08 12:48:00,2011-11-17 12:05:00,24,312
12750,1,137,268.98,17.932000000000002,15,2011-03-08 09:13:00,2011-03-08 09:13:00,278,0
12752,1,1582,3245.42,61.234339622641514,53,2011-09-19 13:32:00,2011-09-19 13:32:00,83,0
12753,6,6585,14300.37,72.59071065989848,132,2010-12-12 11:44:00,2011-11-17 10:52:00,24,339
12754,3,553,422.11,6.70015873015873,49,2011-04-02 10:31:00,2011-07-03 13:38:00,161,92
12755,2,39,107.89999999999999,26.974999999999998,4,2010-09-12 10:44:00,2011-04-03 12:42:00,252,203
12756,1,108,81.47999999999999,20.369999999999997,4,2011-09-14 09:31:00,2011-09-14 09:31:00,88,0
12757,13,2398,4124.69,11.1177628032345,237,2011-05-23 11:26:00,2011-12-05 19:02:00,5,196
12758,2,1981,2708.55,27.923195876288663,84,2011-08-03 12:05:00,2011-08-15 10:22:00,118,11
12759,3,902,1437.39,15.13042105263158,81,2011-06-21 09:26:00,2011-10-18 14:49:00,54,119
12762,2,939,1528.5,22.152173913043477,62,2011-02-12 10:23:00,2011-11-14 14:23:00,27,275
12763,2,268,424.47999999999996,23.58222222222222,16,2010-05-12 15:46:00,2011-07-24 14:12:00,140,437
12764,1,386,1494.68,33.21511111111111,45,2011-01-27 10:19:00,2011-01-27 10:19:00,318,0
12766,7,3548,6563.360000000001,21.172129032258066,205,2010-08-12 13:53:00,2011-10-13 11:50:00,59,426
12769,1,356,1104.4,34.5125,32,2011-04-15 10:25:00,2011-04-15 10:25:00,240,0
12770,1,415,973.3,81.10833333333333,12,2011-05-13 09:33:00,2011-05-13 09:33:00,212,0
12772,1,556,773.0,14.054545454545455,55,2011-11-10 09:19:00,2011-11-10 09:19:00,31,0
12775,5,877,1325.56,20.084242424242422,47,2011-01-02 13:45:00,2011-11-22 16:33:00,19,324
12778,6,729,732.77,14.6554,40,2011-01-31 14:35:00,2011-11-20 11:30:00,21,292
12779,8,1904,3822.61,25.65510067114094,88,2010-03-12 13:40:00,2011-05-25 12:55:00,200,438
12781,2,575,765.96,30.6384,25,2011-02-28 08:43:00,2011-07-10 10:37:00,154,132
12782,5,1060,2038.43,19.790582524271844,81,2010-12-17 11:30:00,2011-07-13 10:30:00,151,207
12783,6,612,1402.52,16.696666666666665,76,2011-07-11 11:57:00,2011-10-17 11:11:00,55,97
12784,2,300,531.0699999999999,9.001186440677966,54,2011-11-24 12:53:00,2011-11-30 15:38:00,11,6
12785,1,131,264.5,18.892857142857142,14,2010-10-12 13:48:00,2010-10-12 13:48:00,425,0
12787,3,261,444.16,22.208000000000002,17,2011-05-31 09:36:00,2011-11-30 08:44:00,11,182
12789,1,4,34.0,8.5,4,2011-05-10 13:34:00,2011-05-10 13:34:00,215,0
12790,1,166,300.32,14.300952380952381,21,2011-05-31 14:14:00,2011-05-31 14:14:00,194,0
12791,1,37,75.10000000000001,37.550000000000004,2,2010-01-12 11:27:00,2010-01-12 11:27:00,698,0
12792,1,217,355.09,14.2036,25,2011-03-28 11:36:00,2011-03-28 11:36:00,258,0
12793,2,291,480.38,20.015833333333333,21,2010-03-12 15:14:00,2011-09-01 12:12:00,101,537
12794,2,592,867.83,19.285111111111114,43,2011-02-09 12:01:00,2011-10-17 14:54:00,55,250
12795,1,68,319.83,22.845,14,2011-11-21 10:27:00,2011-11-21 10:27:00,20,0
12797,1,118,231.63,17.817692307692308,13,2010-09-12 10:55:00,2010-09-12 10:55:00,455,0
12798,3,288,306.0,38.25,6,2011-06-22 10:11:00,2011-11-29 15:52:00,12,160
12802,1,314,414.58,16.583199999999998,25,2011-06-06 09:36:00,2011-06-06 09:36:00,188,0
12808,3,188,462.7,16.525,27,2010-06-12 10:27:00,2011-08-06 12:21:00,127,420
12809,1,220,420.13,16.8052,25,2011-06-15 10:51:00,2011-06-15 10:51:00,179,0
12811,3,230,473.95,15.288709677419355,27,2011-02-28 15:39:00,2011-03-24 09:42:00,262,23
12812,1,164,229.64000000000001,15.309333333333335,15,2011-10-26 09:54:00,2011-10-26 09:54:00,46,0
12814,1,37,72.94,36.47,2,2011-08-30 12:11:00,2011-08-30 12:11:00,103,0
12815,2,379,871.96,18.552340425531916,38,2011-05-25 13:34:00,2011-07-15 10:21:00,149,50
12816,2,128,437.8,15.096551724137932,27,2011-05-09 12:41:00,2011-06-16 13:24:00,178,38
12817,1,53,134.54,33.635,4,2011-03-03 16:28:00,2011-03-03 16:28:00,283,0
12818,1,257,593.54,42.395714285714284,14,2011-03-23 12:06:00,2011-03-23 12:06:00,263,0
12820,4,710,943.3,15.988135593220338,55,2011-01-17 12:34:00,2011-10-26 13:27:00,46,282
12821,1,70,92.72,15.453333333333333,6,2011-09-05 15:51:00,2011-09-05 15:51:00,97,0
12822,2,534,919.4200000000001,19.987391304347828,41,2011-09-13 13:46:00,2011-09-30 10:04:00,72,16
12823,5,168,1285.2,257.04,1,2011-02-16 12:15:00,2011-09-26 07:35:00,76,221
12824,1,232,397.12,15.8848,25,2011-11-10 12:49:00,2011-11-10 12:49:00,31,0
12826,7,1046,1486.96,16.34021978021978,58,2010-09-12 15:21:00,2011-10-11 15:37:00,61,394
12827,3,197,430.15000000000003,17.206000000000003,19,2011-04-12 12:17:00,2011-10-26 15:44:00,46,197
12828,6,494,1005.1800000000001,17.94964285714286,46,2011-01-08 16:16:00,2011-08-19 09:23:00,114,222
12829,2,160,171.78,15.616363636363637,9,2010-12-14 14:54:00,2011-07-01 11:13:00,163,198
12830,6,1368,1572.48,41.381052631578946,13,2011-02-11 11:54:00,2011-09-09 15:02:00,93,210
12831,1,135,206.55,22.950000000000003,9,2011-03-22 13:02:00,2011-03-22 13:02:00,264,0
12832,2,195,383.03,14.186296296296295,27,2011-02-09 13:48:00,2011-07-11 13:30:00,153,151
12833,1,156,399.43,16.642916666666668,24,2011-07-17 13:46:00,2011-07-17 13:46:00,147,0
12834,1,110,312.38,17.354444444444443,18,2011-02-03 09:49:00,2011-02-03 09:49:00,311,0
12836,4,1064,2413.34,13.790514285714286,148,2011-01-02 11:19:00,2011-11-10 15:10:00,31,312
12837,1,24,117.15,9.762500000000001,12,2011-06-19 16:07:00,2011-06-19 16:07:00,175,0
12838,2,359,673.98,5.479512195121951,115,2010-01-12 11:57:00,2011-06-11 12:20:00,183,515
12839,14,3775,5547.42,17.666942675159238,95,2010-07-12 15:48:00,2011-11-28 12:33:00,13,503
12840,4,1511,2726.77,24.13070796460177,67,2011-04-27 12:21:00,2011-10-06 10:29:00,66,161
12841,25,2697,3900.78,9.287571428571429,229,2010-03-12 10:43:00,2011-12-06 12:20:00,5,634
12842,2,523,978.8100000000001,28.788529411764706,34,2011-04-02 12:36:00,2011-09-30 15:33:00,72,181
12843,8,769,1663.32,16.14873786407767,69,2011-03-05 11:44:00,2011-10-05 11:04:00,67,213
12844,2,125,326.2,6.273076923076923,47,2011-01-08 13:11:00,2011-10-11 13:31:00,61,276
12845,4,96,197.49,7.314444444444445,26,2011-02-22 14:10:00,2011-03-17 13:34:00,269,22
12847,1,849,870.27,9.563406593406594,72,2011-11-17 13:16:00,2011-11-17 13:16:00,24,0
12849,2,583,1008.04,19.76549019607843,47,2011-03-16 12:26:00,2011-08-11 13:41:00,122,148
12851,1,109,132.21,2.6442,43,2011-04-09 12:41:00,2011-04-09 12:41:00,246,0
12852,1,149,298.15000000000003,17.538235294117648,17,2011-02-18 08:47:00,2011-02-18 08:47:00,296,0
12853,6,676,1796.2,23.02820512820513,66,2011-01-28 10:28:00,2011-07-28 11:29:00,136,181
12854,3,583,1234.49,11.222636363636363,95,2011-01-25 13:35:00,2011-12-04 14:17:00,7,313
12855,1,30,38.1,12.700000000000001,3,2010-02-12 09:37:00,2010-02-12 09:37:00,667,0
12856,6,1067,2142.98,6.8247770700636945,155,2011-02-12 10:52:00,2011-11-21 11:34:00,20,282
12857,2,343,1077.65,23.42717391304348,37,2011-05-13 10:20:00,2011-10-02 12:32:00,70,142
12863,1,120,441.12,88.224,5,2011-10-18 14:15:00,2011-10-18 14:15:00,54,0
12864,1,84,55.199999999999996,18.4,3,2011-07-24 13:03:00,2011-07-24 13:03:00,140,0
12865,2,913,1514.86,15.945894736842105,86,2011-08-08 10:11:00,2011-11-13 14:31:00,28,97
12866,1,171,512.72,19.720000000000002,26,2011-01-03 14:11:00,2011-01-03 14:11:00,342,0
12867,7,4194,3995.14,7.4259107806691445,240,2010-12-14 16:39:00,2011-11-13 15:30:00,28,333
12868,6,928,1600.69,14.959719626168225,72,2010-01-12 12:50:00,2011-12-01 15:25:00,10,688
12871,2,172,309.24,28.112727272727273,8,2011-05-16 13:32:00,2011-09-16 15:07:00,86,123
12872,2,319,587.12,8.895757575757576,58,2010-09-12 14:44:00,2011-01-17 10:52:00,328,126
12873,1,116,343.4,85.85,4,2011-02-03 14:58:00,2011-02-03 14:58:00,311,0
12875,2,72,30.24,15.12,1,2010-12-12 12:03:00,2011-07-19 15:30:00,145,219
12876,2,1485,1814.52,21.34729411764706,67,2011-05-27 13:34:00,2011-10-13 12:26:00,59,138
12877,12,1166,1555.96,10.103636363636364,100,2010-12-16 12:23:00,2011-11-15 13:21:00,26,334
12878,2,547,854.99,18.191276595744682,38,2011-03-18 14:02:00,2011-04-17 13:07:00,238,29
12879,3,250,434.5,43.45,7,2011-09-09 12:11:00,2011-10-26 12:24:00,46,47
12881,1,21,111.5,15.928571428571429,7,2011-09-03 11:44:00,2011-09-03 11:44:00,99,0
12882,2,242,1434.72,110.36307692307693,12,2011-06-11 11:22:00,2011-11-30 16:18:00,11,172
12883,4,196,670.37,15.961190476190476,39,2011-11-09 15:18:00,2011-11-15 09:32:00,26,5
12884,1,43,156.05,22.292857142857144,7,2011-12-09 13:10:00,2011-12-09 13:10:00,2,0
12885,3,655,1129.12,15.903098591549295,66,2011-07-10 13:34:00,2011-08-08 11:45:00,125,28
12886,2,746,1356.42,16.541707317073172,75,2011-03-10 10:09:00,2011-04-05 11:21:00,250,26
12888,2,76,323.92,64.784,4,2011-03-29 14:31:00,2011-09-05 16:02:00,97,160
12890,1,259,388.78,4.741219512195122,78,2011-11-15 17:26:00,2011-11-15 17:26:00,25,0
12891,3,108,45.36,15.12,2,2011-02-20 11:28:00,2011-07-06 12:31:00,158,136
12893,1,96,188.14,5.533529411764706,27,2011-09-11 12:34:00,2011-09-11 12:34:00,91,0
12895,2,210,360.55,16.388636363636365,22,2011-09-14 08:35:00,2011-10-28 13:51:00,44,44
12897,2,102,204.9,51.225,3,2011-05-19 12:13:00,2011-11-02 11:40:00,39,166
12901,28,2970,3647.1,31.44051724137931,30,2011-01-12 10:07:00,2011-11-29 14:08:00,12,321
12902,1,66,121.78,12.178,10,2011-03-20 12:06:00,2011-03-20 12:06:00,266,0
12904,2,297,474.28000000000003,6.5872222222222225,59,2011-06-20 13:18:00,2011-11-21 14:34:00,20,154
12906,5,1309,2224.5,35.30952380952381,55,2011-09-22 15:03:00,2011-11-28 09:55:00,13,66
12908,2,72,45.0,22.5,1,2011-01-31 12:37:00,2011-06-16 15:39:00,178,136
12909,5,1132,1618.29,17.783406593406593,78,2011-03-31 12:51:00,2011-10-31 12:43:00,41,213
12910,8,1592,2974.7200000000003,39.662933333333335,48,2011-05-26 10:12:00,2011-12-04 10:01:00,7,191
12912,5,602,1516.5,63.1875,17,2011-01-12 13:03:00,2011-11-25 13:58:00,16,317
12913,5,1055,1994.59,39.891799999999996,37,2010-06-12 16:36:00,2011-11-24 10:39:00,17,529
12915,2,93,335.95,15.270454545454545,19,2010-02-12 12:33:00,2011-07-14 11:34:00,150,516
12916,4,1023,2743.34,25.638691588785047,53,2011-01-23 10:43:00,2011-07-24 10:35:00,140,181
12917,1,72,356.40000000000003,178.20000000000002,2,2011-03-08 16:42:00,2011-03-08 16:42:00,278,0
12919,6,637,1278.65,25.573,34,2011-01-12 13:47:00,2011-12-07 17:21:00,3,329
12920,1,129,148.41,5.300357142857143,27,2011-11-22 15:05:00,2011-11-22 15:05:00,19,0
12921,37,9346,16326.37,22.67551388888889,233,2010-01-12 15:06:00,2011-11-30 16:22:00,11,687
12922,1,370,407.54,14.555000000000001,28,2011-01-07 15:35:00,2011-01-07 15:35:00,338,0
12923,1,69,175.75,6.060344827586207,28,2011-06-10 16:20:00,2011-06-10 16:20:00,184,0
12924,4,325,766.85,25.561666666666667,22,2011-01-16 11:49:00,2011-12-09 13:55:00,2,327
12925,2,529,686.1899999999999,15.248666666666665,42,2011-05-12 11:11:00,2011-09-26 11:05:00,76,136
12928,5,1172,1957.46,23.30309523809524,59,2010-12-15 15:45:00,2011-12-04 10:45:00,7,353
12929,1,37,104.95,13.11875,8,2011-01-02 12:08:00,2011-01-02 12:08:00,343,0
12930,2,252,411.55,16.462,20,2011-06-21 13:25:00,2011-09-22 15:18:00,80,93
12931,15,2886,4954.24,60.41756097560975,28,2010-12-17 09:45:00,2011-11-18 12:39:00,23,336
12933,3,369,597.99,5.641415094339623,102,2011-01-03 11:30:00,2011-11-15 16:38:00,26,316
12935,7,1805,2129.65,16.50891472868217,80,2011-01-24 13:58:00,2011-11-13 11:24:00,28,292
12936,4,551,1048.73,16.915,56,2011-09-22 13:51:00,2011-11-22 17:32:00,18,61
12937,4,971,1486.34,12.386166666666666,81,2011-03-17 14:19:00,2011-11-24 15:05:00,17,252
12938,1,128,118.46000000000001,13.162222222222223,9,2011-11-14 11:21:00,2011-11-14 11:21:00,27,0
12939,8,1680,4025.88,85.65702127659574,21,2011-02-14 09:47:00,2011-11-03 16:43:00,38,262
12940,2,399,853.72,8.623434343434344,87,2011-09-13 10:16:00,2011-10-16 12:09:00,56,33
12942,3,203,639.99,8.5332,68,2010-09-12 09:34:00,2011-07-31 14:39:00,133,322
12944,2,289,587.81,19.593666666666664,29,2010-12-20 10:41:00,2011-04-11 11:04:00,244,112
12945,1,161,434.35,18.88478260869565,23,2011-02-24 14:15:00,2011-02-24 14:15:00,290,0
12947,6,1129,1475.31,15.209381443298968,83,2010-01-12 16:21:00,2011-10-06 16:37:00,66,632
12948,7,1056,2049.92,17.671724137931037,82,2011-03-20 10:17:00,2011-11-23 17:10:00,18,248
12949,8,2369,4130.56,19.21190697674419,166,2011-01-04 13:20:00,2011-09-11 11:25:00,91,249
12950,3,640,899.3199999999999,39.10086956521739,13,2011-01-12 15:55:00,2011-11-15 13:48:00,26,306
12951,6,503,1055.6200000000001,16.755873015873018,53,2011-01-12 12:14:00,2011-06-19 10:35:00,175,157
12952,4,629,1329.54,16.829620253164556,64,2011-04-12 10:35:00,2011-10-27 17:00:00,45,198
12953,1,84,300.45,17.673529411764704,17,2011-11-30 09:24:00,2011-11-30 09:24:00,11,0
12955,11,3400,4494.84,24.971333333333334,81,2011-01-12 13:18:00,2011-11-23 10:08:00,18,314
12956,1,34,99.62,5.243157894736842,19,2011-06-02 16:08:00,2011-06-02 16:08:00,192,0
12957,8,2533,3976.1,16.706302521008404,208,2011-03-28 15:38:00,2011-11-30 09:53:00,11,246
12962,2,129,257.89,16.118125,15,2011-02-12 15:55:00,2011-08-18 13:38:00,115,186
12963,8,869,1829.94,19.262526315789476,75,2010-09-12 09:14:00,2011-11-29 16:44:00,12,443
12965,1,283,756.5600000000001,6.940917431192661,108,2011-11-09 15:31:00,2011-11-09 15:31:00,32,0
12966,1,75,156.18,15.618,10,2011-11-30 12:38:00,2011-11-30 12:38:00,11,0
12967,2,382,1280.8,67.41052631578947,19,2010-03-12 09:49:00,2010-12-16 19:10:00,359,279
12968,1,73,134.5,26.9,5,2011-08-19 15:44:00,2011-08-19 15:44:00,114,0
12970,4,310,439.17,2.9084105960264903,116,2011-01-21 14:04:00,2011-02-12 14:30:00,302,22
12971,86,5688,9298.95,30.488360655737708,94,2010-02-12 16:42:00,2011-12-01 14:43:00,10,656
12974,1,24,133.35000000000002,16.668750000000003,8,2011-05-26 09:33:00,2011-05-26 09:33:00,199,0
12976,1,369,460.2,20.918181818181818,22,2011-12-05 09:55:00,2011-12-05 09:55:00,6,0
12977,1,12,27.92,3.102222222222222,9,2011-06-07 16:40:00,2011-06-07 16:40:00,187,0
12980,9,574,2592.6400000000003,129.632,6,2010-12-16 11:36:00,2011-12-01 11:53:00,10,350
12981,2,242,372.21999999999997,18.610999999999997,12,2011-07-29 14:14:00,2011-10-11 12:00:00,61,73
12982,1,288,392.65999999999997,14.023571428571428,28,2011-11-04 11:51:00,2011-11-04 11:51:00,37,0
12984,1,26,97.5,24.375,4,2011-11-21 12:37:00,2011-11-21 12:37:00,20,0
12985,2,1101,1215.14,15.988684210526317,73,2011-09-12 10:46:00,2011-11-11 12:44:00,30,60
12987,2,219,493.35,17.619642857142857,27,2011-05-26 12:00:00,2011-09-27 12:03:00,75,124
12988,1,136,509.17,5.534456521739131,75,2011-02-20 14:31:00,2011-02-20 14:31:00,294,0
12989,15,1123,4131.2,64.55,41,2010-10-12 13:24:00,2011-12-09 15:43:00,2,423
12990,3,200,409.5,31.5,8,2011-02-02 15:39:00,2011-08-11 13:01:00,122,189
12991,2,391,491.86,15.866451612903226,31,2011-08-19 14:39:00,2011-11-16 15:34:00,25,89
12993,4,240,417.88,15.477037037037038,26,2011-02-14 14:29:00,2011-11-16 15:49:00,25,275
12994,3,459,951.84,15.60393442622951,52,2011-03-16 08:31:00,2011-11-08 17:02:00,33,237
12995,1,108,211.32,70.44,3,2011-09-15 15:44:00,2011-09-15 15:44:00,87,0
12997,4,628,1168.47,19.80457627118644,45,2011-01-26 15:49:00,2011-12-09 08:24:00,2,316
12999,3,330,405.58,14.485,25,2011-05-18 16:37:00,2011-08-04 10:26:00,129,77
13000,3,331,506.04,16.323870967741936,30,2010-10-12 10:26:00,2011-08-25 10:43:00,108,317
13001,13,4009,7688.96,22.681297935103245,166,2011-01-17 12:45:00,2011-11-17 14:17:00,24,304
13002,1,73,119.49999999999999,17.07142857142857,7,2011-01-25 15:18:00,2011-01-25 15:18:00,320,0
13003,3,91,134.05,22.34166666666667,4,2011-08-26 10:50:00,2011-11-07 13:06:00,34,73
13004,18,4714,5684.23,14.069876237623761,277,2010-12-17 08:20:00,2011-11-28 11:27:00,13,346
13005,2,172,475.2,18.276923076923076,21,2011-06-19 10:53:00,2011-07-04 13:32:00,160,15
13006,1,55,77.46000000000001,19.365000000000002,4,2011-10-14 13:49:00,2011-10-14 13:49:00,58,0
13008,1,175,235.70999999999998,16.83642857142857,14,2011-01-20 14:24:00,2011-01-20 14:24:00,325,0
13011,1,13,50.550000000000004,16.85,3,2010-02-12 17:22:00,2010-02-12 17:22:00,666,0
13012,8,824,1636.13,18.383483146067416,67,2011-02-18 09:43:00,2011-11-30 13:05:00,11,285
13013,13,2208,4714.12,21.52566210045662,155,2010-03-12 12:28:00,2011-11-18 14:25:00,23,616
13014,10,893,3046.43,27.948899082568804,67,2011-03-03 18:28:00,2011-11-29 12:27:00,12,270
13015,5,1617,3009.85,17.101420454545455,156,2011-04-04 14:28:00,2011-10-17 13:19:00,55,195
13016,3,527,751.84,15.996595744680851,39,2011-08-08 15:00:00,2011-09-27 14:08:00,75,49
13017,1,36,153.0,153.0,1,2011-02-12 15:53:00,2011-02-12 15:53:00,302,0
